raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R013194	suwar	1	suwar	suwar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013195	sw	1	sw	sw	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013196	swallow	2	swallow	swallow	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013197	swear	1	swear	swear	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013198	sweat	2	sweat	sweat	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013199	Sweden	3	Sweden	sweden	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013200	Swedish	1	Swedish	swedish	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013201	Swedish-based	1	Swedish-based	swedish-based	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013202	sweep	1	sweep	sweep	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013203	sweet	3	sweet	sweet	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013204	sweet,	2	sweet,	sweet,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013205	sweet.	1	sweet.	sweet.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013206	sweet;	1	sweet;	sweet;	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013207	swell	3	swell	swell	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013208	swim	1	swim	swim	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013209	swim.	1	swim.	swim.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013210	swimmer;	1	swimmer;	swimmer;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013211	swimming	4	swimming	swimming	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013212	swing	1	swing	swing	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013213	switch	1	switch	switch	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013214	Switzserland	1	Switzserland	switzserland	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013215	swoop	1	swoop	swoop	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013216	sword’	1	sword’	sword’	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013217	Swêd	2	Swêd	swêd	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013218	Swêdê	1	Swêdê	swêdê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013219	Swêdî	1	Swêdî	swêdî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013220	Swêd…	1	Swêd…	swêd…	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013221	syllable.	1	syllable.	syllable.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013222	symbol	1	symbol	symbol	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013223	sympathetic;	1	sympathetic;	sympathetic;	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013224	sympathize	1	sympathize	sympathize	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013225	syn	1	syn	syn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013226	syn.	46	syn.	syn.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013227	syntax	2	syntax	syntax	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013228	Syr.	1	Syr.	syr.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013229	Syria	6	Syria	syria	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013230	Syria,	1	Syria,	syria,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013231	Syrian	2	Syrian	syrian	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013232	system	2	system	system	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013233	system,	1	system,	system,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013234	sê	9	sê	sê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013235	sê/sisê	1	sê/sisê	sê/sisê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013236	sê1	1	sê1	sê1	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013237	sê2	1	sê2	sê2	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013238	sêpî	2	sêpî	sêpî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013239	sêpî,	1	sêpî,	sêpî,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013240	Sêrt	1	Sêrt	sêrt	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013241	sêv	2	sêv	sêv	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013242	sêvan	2	sêvan	sêvan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013243	sêveke	1	sêveke	sêveke	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013244	sêv…	1	sêv…	sêv…	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013245	sêwana	1	sêwana	sêwana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013246	sêwlek	1	sêwlek	sêwlek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013247	sêwî	1	sêwî	sêwî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013248	sêyem(în)	1	sêyem(în)	sêyem(în)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013249	sêzdeh	1	sêzdeh	sêzdeh	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013250	sêzdem(în)	1	sêzdem(în)	sêzdem(în)	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013251	Sêşem	1	Sêşem	sêşem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013252	sêşemê	1	sêşemê	sêşemê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013253	sî/sih	1	sî/sih	sî/sih	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013254	sî1	1	sî1	sî1	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013255	sî2	2	sî2	sî2	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013256	Sîdarî	1	Sîdarî	sîdarî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013257	sîleh	1	sîleh	sîleh	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013258	sîlehên	1	sîlehên	sîlehên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013259	sîmple	1	sîmple	sîmple	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013260	Sîne	1	Sîne	sîne	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013261	sînemayê	1	sînemayê	sînemayê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013262	sînemayê.	1	sînemayê.	sînemayê.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013263	sînemayê?	1	sînemayê?	sînemayê?	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013264	sîng	1	sîng	sîng	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013265	sînga	1	sînga	sînga	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013266	sînor	2	sînor	sînor	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013267	sîstem	1	sîstem	sîstem	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013268	sîstema	1	sîstema	sîstema	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013269	sîtil	1	sîtil	sîtil	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013270	Sîwas	1	Sîwas	sîwas	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013271	sîwaxnekirî	1	sîwaxnekirî	sîwaxnekirî	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013272	sûd	2	sûd	sûd	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013273	sûdê	1	sûdê	sûdê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013274	sûkê	6	sûkê	sûkê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013275	sûl	1	sûl	sûl	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013276	Sûriya	1	Sûriya	sûriya	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013277	Sûriyayê,	1	Sûriyayê,	sûriyayê,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013278	Sûriye	5	Sûriye	sûriye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013279	Sûriyê	1	Sûriyê	sûriyê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013280	Sûriyê)	1	Sûriyê)	sûriyê)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013281	sûxte	1	sûxte	sûxte	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013282	sûç	1	sûç	sûç	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013283	Süleymaniye	1	Süleymaniye	süleymaniye	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013284	T	1	T	t	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013285	t	4	t	t	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013286	t,	1	t,	t,	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013287	T,t	1	T,t	t,t	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013288	T.	2	T.	t.	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013289	t]	1	t]	t]	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013290	ta	2	ta	ta	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013291	ta1	1	ta1	ta1	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013292	ta2	1	ta2	ta2	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013293	tab	1	tab	tab	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013294	tabeleya	1	tabeleya	tabeleya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013295	Table	3	Table	table	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013296	table	7	table	table	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013297	table!	1	table!	table!	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013298	table,	2	table,	table,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013299	table.	1	table.	table.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013300	tableau	1	tableau	tableau	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013301	tablecloth	1	tablecloth	tablecloth	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013302	table’	1	table’	table’	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013303	table’.	1	table’.	table’.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013304	tablo	1	tablo	tablo	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013305	tabloyên	1	tabloyên	tabloyên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013306	Tabriz	1	Tabriz	tabriz	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013307	tabî‘et	1	tabî‘et	tabî‘et	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013308	tacir	1	tacir	tacir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013309	taht	1	taht	taht	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013310	tahtê	1	tahtê	tahtê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013311	tail	4	tail	tail	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013312	tail,	1	tail,	tail,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013313	tains	1	tains	tains	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013314	take	60	take	take	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013315	take,	2	take,	take,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013316	take;	1	take;	take;	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013317	take?	1	take?	take?	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013318	taken	14	taken	taken	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013319	takes	8	takes	takes	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013320	take’)	1	take’)	take’)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013321	tal	2	tal	tal	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013322	talde	1	talde	talde	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013323	Taldeya	1	Taldeya	taldeya	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013324	tale.	1	tale.	tale.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013325	talent	1	talent	talent	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013326	talented,	1	talented,	talented,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013327	tales,	1	tales,	tales,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013328	talk	10	talk	talk	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013329	talk,	8	talk,	talk,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013330	talked	1	talked	talked	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013331	talking.	1	talking.	talking.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013332	talk’	2	talk’	talk’	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013333	tall	4	tall	tall	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013334	tall,	1	tall,	tall,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013335	tall;	1	tall;	tall;	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013336	talyanî	1	talyanî	talyanî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013337	tam	1	tam	tam	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013338	tamar	1	tamar	tamar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013339	tamates/bacan	1	tamates/bacan	tamates/bacan	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013340	tana	1	tana	tana	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013341	tangled	1	tangled	tangled	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013342	tangled,	1	tangled,	tangled,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013343	tank	1	tank	tank	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013344	tanq	1	tanq	tanq	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013345	Tap	1	Tap	tap	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013346	tap	2	tap	tap	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013347	tap,	1	tap,	tap,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013348	taper	1	taper	taper	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013349	taqet	1	taqet	taqet	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013350	Taqê	2	Taqê	taqê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013351	taqîba	1	taqîba	taqîba	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013352	tar	1	tar	tar	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013353	Taran	1	Taran	taran	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013354	target,	1	target,	target,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013355	tarry;	1	tarry;	tarry;	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013356	tarî	4	tarî	tarî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013357	tarîx	1	tarîx	tarîx	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013358	tas	3	tas	tas	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013359	tasa	1	tasa	tasa	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013360	task	1	task	task	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013361	task,	1	task,	task,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013362	taste	1	taste	taste	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013363	tastiest)	1	tastiest)	tastiest)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013364	tat	1	tat	tat	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013365	tattoo;	1	tattoo;	tattoo;	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013366	tatîlê	1	tatîlê	tatîlê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013367	taught	2	taught	taught	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013368	tav1	1	tav1	tav1	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013369	tav2	1	tav2	tav2	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013370	tavik	1	tavik	tavik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013371	tavilê	1	tavilê	tavilê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013372	tax	3	tax	tax	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013373	taxan	1	taxan	taxan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013374	taybetiyên	1	taybetiyên	taybetiyên	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013375	taybetî	4	taybetî	taybetî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013376	tayek	1	tayek	tayek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013377	taze	1	taze	taze	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013378	tazî	1	tazî	tazî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013379	taşt	1	taşt	taşt	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013380	taştiyê	2	taştiyê	taştiyê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013381	Taştê	1	Taştê	taştê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013382	taştê	6	taştê	taştê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013383	taştê.	2	taştê.	taştê.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013384	taştêyeke	1	taştêyeke	taştêyeke	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013385	ta‘qîb	1	ta‘qîb	ta‘qîb	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013386	ta‘yîn	1	ta‘yîn	ta‘yîn	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013387	Te	14	Te	te	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013388	te	57	te	te	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013389	te)	1	te)	te)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013390	te,	1	te,	te,	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013391	te.	2	te.	te.	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013392	te/we	1	te/we	te/we	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013393	te?	3	te?	te?	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013394	tea	8	tea	tea	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013395	tea)	1	tea)	tea)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013396	tea-	1	tea-	tea-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013397	tea.	1	tea.	tea.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013398	tea;	1	tea;	tea;	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013399	teach	1	teach	teach	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013400	teach:	3	teach:	teach:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013401	teacher	9	teacher	teacher	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013402	teacher.	2	teacher.	teacher.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013403	teacher;	1	teacher;	teacher;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013404	teacher’	1	teacher’	teacher’	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013405	team	1	team	team	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013406	teapot;	1	teapot;	teapot;	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013407	tear	9	tear	tear	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013408	tear,	1	tear,	tear,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013409	tears	1	tears	tears	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013410	Tebax	2	Tebax	tebax	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013411	tebeq	1	tebeq	tebeq	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013412	tebeq:	1	tebeq:	tebeq:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013413	Tebrîz	1	Tebrîz	tebrîz	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013414	tebî‘î	1	tebî‘î	tebî‘î	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013415	tecrube	1	tecrube	tecrube	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013416	ted,	1	ted,	ted,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013417	teddy	2	teddy	teddy	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013418	tedrîcen	1	tedrîcen	tedrîcen	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013419	teeth)	2	teeth)	teeth)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013420	tefandin	1	tefandin	tefandin	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013421	tefeş	1	tefeş	tefeş	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013422	tefsîr	1	tefsîr	tefsîr	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013423	tefîn	1	tefîn	tefîn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013424	tehlûke	1	tehlûke	tehlûke	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013425	tehqîr	1	tehqîr	tehqîr	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013426	Tehran	1	Tehran	tehran	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013427	tehsîldar	1	tehsîldar	tehsîldar	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013428	teht	1	teht	teht	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013429	tejî	1	tejî	tejî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013430	tek	1	tek	tek	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013431	tekane	1	tekane	tekane	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R013432	teko	1	teko	teko	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
